LINK_ID,F_NODE,T_NODE,ROAD_NAME,ROAD_NO,ROAD_RANK,ROAD_TYPE,LANES,MAX_SPD,LENGTH,UPDATEDATE,geometry_length_m,seongnam_overlap_m,seongnam_overlap_ratio,seongnam_position,inside_seongnam
2050010600,2050004201,2059081200,갈마치로,338,106,000,1,60,385.670165531273,20250512,385.6701655312725,385.6701655312725,1.0,inside,True
2050010601,2050006002,2050006001,갈마치로,338,106,000,1,60,12.05357183792,20250512,12.05357183792001,12.05357183792001,1.0,inside,True
2050010602,2059035200,2050006002,갈마치로,338,106,000,1,60,139.154799659994,20250512,139.1547996599941,139.1547996599941,1.0,inside,True
2050010603,2059069000,2059035200,갈마치로,338,106,000,1,60,96.850064851072,20250512,96.85006485107174,96.85006485107174,1.0,inside,True
2050010604,2059081200,2059081400,갈마치로,338,106,000,1,60,385.670165531238,20250512,385.6701655312379,385.6701655312379,1.0,inside,True
2050010605,2059081400,2059081600,갈마치로,338,106,000,1,60,385.670165531167,20250512,385.670165531167,385.670165531167,1.0,inside,True
2050010606,2059081600,2059069000,갈마치로,338,106,000,1,60,385.670165531214,20250512,385.6701655312138,385.6701655312138,1.0,inside,True
2050010700,2050000802,2050004401,순환로,-,107,000,2,50,115.66794910091,20250512,115.66794910091029,115.66794910091029,1.0,inside,True
2050010800,2050004402,2050000801,순환로,-,107,000,2,50,129.013527226222,20250512,129.0135272262219,129.0135272262219,1.0,inside,True
2050010900,2050004802,2050004301,희망로,-,107,000,3,60,257.418845572596,20250512,257.41884557259635,257.41884557259635,1.0,inside,True
2050011100,2050004602,2050004402,순환로,-,107,003,2,50,56.039881633001,20250512,56.039881633000775,56.039881633000775,1.0,inside,True
2050011200,2050004401,2050004601,순환로,-,107,003,2,50,56.038918709714,20250512,56.038918709713485,56.038918709713485,1.0,inside,True
2050011300,2050004702,2050001002,경충대로,-,107,000,1,40,148.668886716653,20250512,148.6688867166534,148.6688867166534,1.0,inside,True
2050011400,2050001103,2050004701,순환로,-,107,000,1,60,214.75205805964,20250512,214.75205805963958,214.75205805963958,1.0,inside,True
2050011500,2050004601,2050004701,순환로,-,107,000,2,50,70.016239343847,20250512,70.01623934384688,70.01623934384688,1.0,inside,True
2050011600,2050004702,2050004602,순환로,-,107,000,2,50,69.576220506006,20250512,69.57622050600574,69.57622050600574,1.0,inside,True
2050011900,2050005502,2059080800,희망로,-,107,004,2,60,268.13360573325,20250512,268.1336057332502,268.1336057332502,1.0,inside,True
2050011901,2059080800,2050004802,희망로,-,107,004,2,60,268.133605733342,20250512,268.13360573334234,268.13360573334234,1.0,inside,True
2050012000,2050004801,2059080900,희망로,-,107,004,2,60,270.598765295503,20250512,270.59876529550337,270.59876529550337,1.0,inside,True
2050012001,2059080900,2050005501,희망로,-,107,004,2,60,269.912245151839,20250512,269.91224515183893,269.91224515183893,1.0,inside,True
2050012100,2050001902,2050004907,원터로,389,106,000,1,30,84.702713526203,20250512,84.70271352620341,84.70271352620341,1.0,inside,True
2050012101,2050001903,2050001902,원터로,389,106,000,1,30,11.998492769196,20250512,11.998492769195824,11.998492769195824,1.0,inside,True
2050012102,2050004907,2050004906,원터로,389,106,000,1,30,12.067358206486,20250512,12.06735820648568,12.06735820648568,1.0,inside,True
2050012200,2050004908,2050001905,원터로,389,106,000,1,30,83.109535644299,20250512,83.10953564429926,83.10953564429926,1.0,inside,True
2050012201,2050001905,2050001904,원터로,389,106,000,1,30,12.001131971506,20250512,12.001131971505501,12.001131971505501,1.0,inside,True
2050012300,2050001907,2050004908,둔촌대로,389,106,000,5,60,269.256048365628,20250512,269.25604836562763,269.25604836562763,1.0,inside,True
2050012301,2050004908,2050004907,둔촌대로,389,106,000,5,60,12.006182658038,20250512,12.006182658037517,12.006182658037517,1.0,inside,True
2050012400,2050004909,2050001906,둔촌대로,389,106,000,5,60,268.368942652815,20250512,268.3689426528154,268.3689426528154,1.0,inside,True
2050012401,2050001906,2050001909,둔촌대로,389,106,000,5,60,12.175236588883,20250512,12.17523658888248,12.17523658888248,1.0,inside,True
2050012500,2050001906,2050005007,둔촌대로,338,106,000,3,60,273.998379831171,20250512,273.9983798311713,273.9983798311713,1.0,inside,True
2050012501,2050005007,2050005010,둔촌대로,338,106,000,3,60,12.001171792307,20250512,12.001171792306819,12.001171792306819,1.0,inside,True
2050012601,2050001909,2050001908,둔촌대로,338,106,000,3,60,12.040475406415,20250512,12.040475406415377,12.040475406415377,1.0,inside,True
2050012700,2050005103,2059015500,제일로,-,107,000,3,50,105.359410181521,20250512,105.35941018152104,105.35941018152104,1.0,inside,True
2050012701,2050002004,2050002003,제일로,-,107,000,3,50,13.358625545536,20250512,13.358625545536006,13.358625545536006,1.0,inside,True
2050012702,2059015500,2050002004,제일로,-,107,000,3,50,56.219235702611,20250512,56.2192357026111,56.2192357026111,1.0,inside,True
2050012800,2050002001,2059015400,제일로,-,107,000,3,50,61.871717606979,20250512,61.871717606978514,61.871717606978514,1.0,inside,True
2050012801,2050005102,2050005101,제일로,-,107,000,3,50,12.039826952536,20250512,12.039826952535863,12.039826952535863,1.0,inside,True
2050012802,2059015400,2050005102,제일로,-,107,000,3,50,105.215042928107,20250512,105.21504292810698,105.21504292810698,1.0,inside,True
2050012901,2050005204,2050004902,둔촌대로,-,107,000,5,60,221.52385775885,20250512,221.52385775885034,221.52385775885034,1.0,inside,True
2050012902,2050004905,2050004906,둔촌대로,-,107,000,5,60,393.954540702368,20250512,393.9545407023676,393.9545407023676,1.0,inside,True
2050012903,2050004902,2050004905,둔촌대로,-,107,000,5,60,12.000295506962,20250512,12.000295506962447,12.000295506962447,1.0,inside,True
2050012904,2050004906,2050004909,둔촌대로,-,107,000,5,60,12.076377085865,20250512,12.076377085864689,12.076377085864689,1.0,inside,True
2050013001,2050004907,2050004904,둔촌대로,-,107,000,5,60,395.826644822261,20250512,395.82664482226124,395.82664482226124,1.0,inside,True
2050013002,2050004903,2050005203,둔촌대로,-,107,000,5,60,221.526873012684,20250512,221.52687301268438,221.52687301268438,1.0,inside,True
2050013003,2050004904,2050004903,둔촌대로,-,107,000,5,60,12.000309263344,20250512,12.000309263344153,12.000309263344153,1.0,inside,True
2050013004,2050005203,2050005202,둔촌대로,-,107,000,5,60,11.992963738011,20250512,11.992963738010717,11.992963738010717,1.0,inside,True
2050013100,2050005602,2059046500,원터로,-,107,000,1,30,16.455282478745,20250512,16.45528247874498,16.45528247874498,1.0,inside,True
2050013101,2050004909,2050004908,원터로,-,107,000,1,30,12.020115961631,20250512,12.020115961631348,12.020115961631348,1.0,inside,True
2050013102,2059015000,2050004909,원터로,-,107,000,1,30,69.347051808388,20250512,69.34705180838831,69.34705180838831,1.0,inside,True
2050013103,2059021100,2059015000,원터로,-,107,000,1,30,109.628537742677,20250512,109.62853774267687,109.62853774267687,1.0,inside,True
2050013104,2059046500,2059021100,원터로,-,107,000,1,30,86.251301569686,20250512,86.25130156968639,86.25130156968639,1.0,inside,True
2050013200,2050004906,2059015100,원터로,-,107,000,1,30,67.996184503847,20250512,67.99618450384702,67.99618450384702,1.0,inside,True
2050013201,2059015100,2059021200,원터로,-,107,000,1,30,109.188644576372,20250512,109.18864457637221,109.18864457637221,1.0,inside,True
2050013202,2059021200,2059046400,원터로,-,107,000,1,30,86.251311172119,20250512,86.25131117211914,86.25131117211914,1.0,inside,True
2050013203,2059046400,2050005601,원터로,-,107,000,1,30,19.049486775474,20250512,19.049486775473518,19.049486775473518,1.0,inside,True
2050013300,2040005402,2040005301,탄천로,-,107,003,2,50,177.398998029822,20250512,177.3989980298221,177.3989980298221,1.0,inside,True
2050013301,2040005301,2040005304,탄천로,-,107,000,2,50,11.999939077891,20250512,11.999939077890748,11.999939077890748,1.0,inside,True
2050013400,2040005302,2040005401,탄천로,-,107,003,2,50,199.521697774791,20250512,199.52169777479108,199.52169777479108,1.0,inside,True
2050013401,2040005303,2040005302,탄천로,-,107,000,2,50,12.000329560965,20250512,12.000329560965332,12.000329560965332,1.0,inside,True
2050013500,2050005303,2040005402,탄천로,-,107,000,2,50,183.144126069773,20250512,183.14412606977345,183.14412606977345,1.0,inside,True
2050013600,2040005401,2050005302,탄천로,-,107,000,2,50,187.916385762415,20250512,187.91638576241454,187.91638576241454,1.0,inside,True
2050013601,2050005302,2050005301,탄천로,-,107,000,2,50,12.385570268732,20250512,12.385570268731723,12.385570268731723,1.0,inside,True
2050013701,2050005010,2050005011,둔촌대로,338,106,000,3,60,122.780191847006,20250512,122.78019184700621,122.78019184700621,1.0,inside,True
2050013702,2050005014,2050005101,둔촌대로,338,106,000,3,60,46.561913823215,20250512,46.56191382321485,46.56191382321485,1.0,inside,True
2050013703,2050005101,2050005104,둔촌대로,338,106,000,3,60,12.000516522143,20250512,12.000516522143416,12.000516522143416,1.0,inside,True
2050013704,2050005011,2050005014,둔촌대로,338,106,000,3,60,12.153447823559,20250512,12.153447823558476,12.153447823558476,1.0,inside,True
2050013801,2050005102,2050001909,둔촌대로,338,106,000,3,60,443.502952243803,20250512,443.502952243803,443.502952243803,1.0,inside,True
2050013901,2050006203,2050005006,둔촌대로183번길,-,107,000,1,30,144.61611608951,20250512,144.61611608951043,144.61611608951043,1.0,inside,True
2050013902,2050005005,2050005010,둔촌대로183번길,-,107,000,1,60,61.123371987905,20250512,61.12337198790483,61.12337198790483,1.0,inside,True
2050013903,2050005006,2050005005,둔촌대로183번길,-,107,000,1,30,13.280829325971,20250512,13.28082932597119,13.28082932597119,1.0,inside,True
2050013904,2050006204,2050006203,둔촌대로183번길,-,107,000,1,30,11.999677943854,20250512,11.999677943854415,11.999677943854415,1.0,inside,True
2050014001,2050005007,2059038300,둔촌대로183번길,-,107,000,1,60,38.503271454091,20250512,38.5032714540907,38.5032714540907,1.0,inside,True
2050014002,2050005003,2059011800,둔촌대로183번길,-,107,000,1,30,49.25752427843,20250512,49.2575242784304,49.2575242784304,1.0,inside,True
2050014003,2050005004,2050005003,둔촌대로183번길,-,107,000,1,60,12.129776533027,20250512,12.129776533027185,12.129776533027185,1.0,inside,True
2050014004,2050006202,2050006201,둔촌대로183번길,-,107,000,1,30,12.000833169038,20250512,12.000833169038028,12.000833169038028,1.0,inside,True
2050014006,2059011800,2050006202,둔촌대로183번길,-,107,000,1,30,106.197976352135,20250512,106.19797635213466,106.19797635213466,1.0,inside,True
2050014007,2059038300,2050005004,둔촌대로183번길,-,107,000,1,60,22.832089843556,20250512,22.83208984355577,22.83208984355577,1.0,inside,True
2050014100,2050005104,2059081000,둔촌대로,338,106,000,3,60,309.154480477017,20250512,309.1544804770166,309.1544804770166,1.0,inside,True
2050014101,2050002404,2050002407,둔촌대로,338,106,000,3,60,12.854917470947,20250512,12.854917470946654,12.854917470946654,1.0,inside,True
2050014102,2059045900,2050002404,둔촌대로,338,106,000,3,60,99.418380361217,20250512,99.41838036121665,99.41838036121665,1.0,inside,True
2050014103,2059081000,2059045900,둔촌대로,338,106,000,3,60,309.154480476988,20250512,309.15448047698794,309.15448047698794,1.0,inside,True
2050014200,2050002405,2059045800,둔촌대로,338,106,000,3,60,91.525400278059,20250512,91.52540027805887,91.52540027805887,1.0,inside,True
2050014201,2050005103,2050005102,둔촌대로,338,106,000,3,60,12.00097848525,20250512,12.000978485249954,12.000978485249954,1.0,inside,True
2050014202,2059045800,2059081100,둔촌대로,338,106,000,3,60,314.131034655972,20250512,314.1310346559717,314.1310346559717,1.0,inside,True
2050014203,2059081100,2050005103,둔촌대로,338,106,000,3,60,313.18853865041,20250512,313.1885386504099,313.1885386504099,1.0,inside,True
2050014300,2050005101,2059062600,제일로,-,107,000,3,50,64.234924888054,20250512,64.23492488805365,64.23492488805365,1.0,inside,True
2050014301,2050005807,2050005806,제일로,-,107,000,3,50,12.00089428441,20250512,12.000894284409787,12.000894284409787,1.0,inside,True
2050014303,2059062600,2050005807,제일로,-,107,000,3,50,73.652044540897,20250512,73.65204454089663,73.65204454089663,1.0,inside,True
2050014401,2050005104,2050005103,제일로,-,107,000,3,50,12.005515726719,20250512,12.005515726718654,12.005515726718654,1.0,inside,True
2050014402,2059056600,2050005104,제일로,-,107,000,3,50,37.844278037794,20250512,37.8442780377942,37.8442780377942,1.0,inside,True
2050014500,2050005404,2050005201,둔촌대로,-,107,000,5,60,207.443211861625,20250512,207.44321186162503,207.44321186162503,1.0,inside,True
2050014501,2050005201,2050005204,둔촌대로,-,107,000,5,60,12.000162433412,20250512,12.000162433412335,12.000162433412335,1.0,inside,True
2050014600,2050005202,2050005403,둔촌대로,-,107,000,5,60,206.641111208285,20250512,206.6411112082846,206.6411112082846,1.0,inside,True
2050014601,2050005403,2050005402,둔촌대로,-,107,000,5,60,11.946118182455,20250512,11.946118182455146,11.946118182455146,1.0,inside,True
2050014700,2050008805,2059086300,시민로,-,107,000,2,30,267.767029980183,20250512,267.76702998018294,267.76702998018294,1.0,inside,True
2050014701,2050005204,2050005203,시민로,-,107,000,2,30,12.000710432364,20250512,12.000710432363894,12.000710432363894,1.0,inside,True
2050014702,2059011300,2050005204,시민로,-,107,000,2,30,75.374199739526,20250512,75.37419973952626,75.37419973952626,1.0,inside,True
2050014704,2059046200,2059011300,시민로,-,107,000,2,30,29.116481650884,20250512,29.116481650884236,29.116481650884236,1.0,inside,True
2050014705,2059052100,2059046200,시민로,-,107,000,2,30,27.022288450584,20250512,27.02228845058376,27.02228845058376,1.0,inside,True
2050014708,2059086300,2059052100,시민로,-,107,000,2,30,267.767029980204,20250512,267.7670299802035,267.7670299802035,1.0,inside,True
2050014800,2050005201,2059011400,시민로,-,107,000,2,30,75.418962165313,20250512,75.41896216531316,75.41896216531316,1.0,inside,True
2050014801,2050008804,2050008803,시민로,-,107,000,2,30,12.591011074119,20250512,12.591011074118486,12.591011074118486,1.0,inside,True
2050014802,2050005202,2050005201,시민로,-,107,000,2,30,11.998307737895,20250512,11.998307737895004,11.998307737895004,1.0,inside,True
2050014803,2059011400,2059054000,시민로,-,107,000,2,30,202.267880321461,20250512,202.26788032146095,202.26788032146095,1.0,inside,True
2050014804,2059041100,2050008804,시민로,-,107,000,2,30,214.192984978608,20250512,214.19298497860817,214.19298497860817,1.0,inside,True
2050014807,2059052800,2059041100,시민로,-,107,000,2,30,68.790305708175,20250512,68.79030570817474,68.79030570817474,1.0,inside,True
2050014808,2059054000,2059052800,시민로,-,107,000,2,30,105.468729545786,20250512,105.46872954578551,105.46872954578551,1.0,inside,True
2050014901,2050002407,2050002414,둔촌대로,-,107,000,1,50,115.688805184745,20250512,115.6888051847449,115.6888051847449,1.0,inside,True
2050014903,2050002417,2050002410,둔촌대로,-,107,000,1,50,154.842189205286,20250512,154.84218920528576,154.84218920528576,1.0,inside,True
2050014905,2050002413,2050002408,둔촌대로,-,107,000,1,50,297.159087138158,20250512,297.15908713815827,297.15908713815827,1.0,inside,True
2050014906,2050002408,2050005301,둔촌대로,-,107,000,1,50,325.644240442739,20250512,325.6442404427388,325.6442404427388,1.0,inside,True
2050014907,2050005301,2050005304,둔촌대로,-,107,000,1,50,11.999630251315,20250512,11.999630251314763,11.999630251314763,1.0,inside,True
2050014908,2050002410,2050002413,둔촌대로,-,107,000,1,50,12.195547598148,20250512,12.195547598147822,12.195547598147822,1.0,inside,True
2050014909,2050002414,2050002417,둔촌대로,-,107,000,1,50,12.03155499798,20250512,12.031554997979658,12.031554997979658,1.0,inside,True
2050015002,2050002415,2050002406,둔촌대로,-,107,000,1,50,114.901093099915,20250512,114.90109309991465,114.90109309991465,1.0,inside,True
2050015004,2050002411,2050002416,둔촌대로,-,107,000,1,50,156.589767584806,20250512,156.58976758480648,156.58976758480648,1.0,inside,True
2050015005,2050005302,2050002409,둔촌대로,-,107,000,1,50,328.37991556703,20250512,328.3799155670305,328.3799155670305,1.0,inside,True
2050015006,2050002409,2050002412,둔촌대로,-,107,000,1,50,299.054928424609,20250512,299.05492842460865,299.05492842460865,1.0,inside,True
2050015007,2050002406,2050002405,둔촌대로,-,107,000,1,50,14.851370035257,20250512,14.851370035257329,14.851370035257329,1.0,inside,True
2050015008,2050005303,2050005302,둔촌대로,-,107,000,1,50,11.999757815149,20250512,11.999757815148833,11.999757815148833,1.0,inside,True
2050015009,2050002412,2050002411,둔촌대로,-,107,000,1,50,12.058105677042,20250512,12.058105677042425,12.058105677042425,1.0,inside,True
2050015010,2050002416,2050002415,둔촌대로,-,107,000,1,50,12.031555347726,20250512,12.031555347725849,12.031555347725849,1.0,inside,True
2050015100,2050006703,2050005304,탄천로,-,107,000,2,50,225.466135654426,20250512,225.46613565442627,225.46613565442627,1.0,inside,True
2050015101,2050005304,2050005303,탄천로,-,107,000,2,50,12.38618241463,20250512,12.38618241462952,12.38618241462952,1.0,inside,True
2050015200,2050005301,2050006702,탄천로,-,107,000,2,50,230.295199025889,20250512,230.29519902588873,230.29519902588873,1.0,inside,True
2050015201,2050006702,2050006701,탄천로,-,107,000,2,50,12.023485576914,20250512,12.023485576913814,12.023485576913814,1.0,inside,True
2050015300,2050007102,2050005404,공원로,-,107,000,2,60,223.975787696531,20250512,223.9757876965314,223.9757876965314,1.0,inside,True
2050015301,2050005404,2050005403,공원로,-,107,000,2,60,12.027853303321,20250512,12.027853303320768,12.027853303320768,1.0,inside,True
2050015400,2050005401,2050007101,공원로,-,107,000,2,60,225.459919792872,20250512,225.45991979287237,225.45991979287237,1.0,inside,True
2050015500,2050008205,2059075800,둔촌대로,-,107,000,5,60,368.984659221049,20250512,368.9846592210487,368.9846592210487,1.0,inside,True
2050015501,2050005401,2050005404,둔촌대로,-,107,000,5,60,12.000440775228,20250512,12.00044077522777,12.00044077522777,1.0,inside,True
2050015502,2059036300,2050005401,둔촌대로,-,107,000,5,60,197.491732739043,20250512,197.49173273904324,197.49173273904324,1.0,inside,True
2050015504,2059075800,2059036300,둔촌대로,-,107,000,5,60,54.920691788914,20250512,54.920691788914056,54.920691788914056,1.0,inside,True
2050015600,2050005402,2059086400,둔촌대로,-,107,000,5,60,313.243247174828,20250512,313.24324717482756,313.24324717482756,1.0,inside,True
2050015601,2050008204,2050008203,둔촌대로,-,107,000,5,60,41.882280130584,20250512,41.88228013058345,41.88228013058345,1.0,inside,True
2050015605,2059086400,2050008204,둔촌대로,-,107,000,5,60,313.243247174839,20250512,313.2432471748392,313.2432471748392,1.0,inside,True
2050015700,2050008203,2050005502,희망로,-,107,000,3,60,282.460494742618,20250512,282.46049474261815,282.46049474261815,1.0,inside,True
2050015800,2050005501,2050008202,희망로,-,107,000,3,60,320.992667890234,20250512,320.9926678902337,320.9926678902337,1.0,inside,True
2050015801,2050008202,2050008201,희망로,-,107,000,3,60,13.872790389529,20250512,13.872790389528808,13.872790389528808,1.0,inside,True
2050015900,2050005601,2050007902,원터로,-,107,000,1,30,282.61696916957,20250512,282.61696916956976,282.61696916956976,1.0,inside,True
2050015901,2050007902,2050007901,원터로,-,107,000,1,30,12.104008390035,20250512,12.104008390035322,12.104008390035322,1.0,inside,True
2050016000,2050007903,2050005602,원터로,-,107,000,1,30,286.446226196232,20250512,286.44622619623215,286.44622619623215,1.0,inside,True
2050016100,2050006403,2050005702,순환로,-,107,000,1,50,81.42727842055,20250512,81.42727842055005,81.42727842055005,1.0,inside,True
2050016200,2050005701,2050006402,순환로,-,107,000,1,50,80.896876824408,20250512,80.89687682440844,80.89687682440844,1.0,inside,True
2050016201,2050006402,2050006401,순환로,-,107,000,1,50,12.085963844051,20250512,12.085963844051403,12.085963844051403,1.0,inside,True
2050016300,2050008102,2050005702,순환로,-,107,001,1,50,269.150525221947,20250512,269.150525221947,269.150525221947,1.0,inside,True
2050016400,2050005701,2050008101,순환로,-,107,001,1,50,267.284414936504,20250512,267.2844149365036,267.2844149365036,1.0,inside,True
2050016501,2050006204,2050005802,제일로44번길,-,107,000,1,30,161.426741476686,20250512,161.4267414766859,161.4267414766859,1.0,inside,True
2050016502,2050005805,2050005806,제일로44번길,-,107,000,1,60,56.607253602293,20250512,56.60725360229249,56.60725360229249,1.0,inside,True
2050016503,2050005802,2050005805,제일로44번길,-,107,000,1,30,9.282777510139,20250512,9.282777510138873,9.282777510138873,1.0,inside,True
2050016601,2050005807,2050005804,제일로44번길,-,107,000,1,60,51.14641632016,20250512,51.14641632015977,51.14641632015977,1.0,inside,True
2050016602,2050005803,2050006203,제일로44번길,-,107,000,1,30,161.791839914827,20250512,161.79183991482725,161.79183991482725,1.0,inside,True
2050016603,2050006203,2050006202,제일로44번길,-,107,000,1,30,12.020439413819,20250512,12.020439413818625,12.020439413818625,1.0,inside,True
2050016604,2050005804,2050005803,제일로44번길,-,107,000,1,60,12.683196763647,20250512,12.683196763647015,12.683196763647015,1.0,inside,True
2050016700,2050005806,2059029300,제일로,-,107,000,3,50,141.929929286154,20250512,141.9299292861536,141.9299292861536,1.0,inside,True
2050016701,2059029300,2050007601,제일로,-,107,000,3,50,52.349019699316,20250512,52.34901969931625,52.34901969931625,1.0,inside,True
2050016800,2050007602,2059039300,제일로,-,107,000,3,50,105.311638785078,20250512,105.31163878507819,105.31163878507819,1.0,inside,True
2050016803,2059039300,2059056600,제일로,-,107,000,3,50,200.360124740731,20250512,200.36012474073124,200.36012474073124,1.0,inside,True
2050016900,2050005900,2040005501,분당수서로,61,102,000,1,40,222.270840198964,20250512,222.2708401989636,222.2708401989636,1.0,inside,True
2050017000,2050005900,2040005800,분당수서로,61,102,000,3,80,431.08649669856,20250512,431.0864966985602,431.0864966985602,1.0,inside,True
2050017100,2050006104,2050006001,둔촌대로,338,106,000,3,60,228.430749948412,20250512,228.43074994841194,228.43074994841194,1.0,inside,True
2050017101,2050006001,2050006004,둔촌대로,338,106,000,3,60,12.061929583498,20250512,12.061929583497728,12.061929583497728,1.0,inside,True
2050017200,2050006002,2050006403,둔촌대로,338,106,000,3,60,424.29016032229,20250512,424.29016032229,424.29016032229,1.0,inside,True
2050017300,2050006004,2050006306,둔촌대로,-,107,000,4,60,173.659801443789,20250512,173.6598014437889,173.6598014437889,1.0,inside,True
2050017301,2050006306,2050006309,둔촌대로,-,107,000,4,60,13.858358040769,20250512,13.858358040769245,13.858358040769245,1.0,inside,True
2050017400,2050006307,2050006003,둔촌대로,-,107,000,4,60,175.812525998612,20250512,175.81252599861207,175.81252599861207,1.0,inside,True
2050017401,2050006003,2050006002,둔촌대로,-,107,000,4,60,12.039773098546,20250512,12.03977309854586,12.03977309854586,1.0,inside,True
2050017500,2050006803,2050006004,갈마치로,-,107,000,1,50,135.459955745767,20250512,135.459955745767,135.459955745767,1.0,inside,True
2050017501,2050006004,2050006003,갈마치로,-,107,000,1,50,12.046343542892,20250512,12.046343542892238,12.046343542892238,1.0,inside,True
2050017600,2050006001,2050006802,갈마치로,-,107,000,1,50,134.135440518971,20250512,134.13544051897134,134.13544051897134,1.0,inside,True
2050017601,2050006802,2050006801,갈마치로,-,107,000,1,50,12.009482990738,20250512,12.009482990737515,12.009482990737515,1.0,inside,True
2050017700,2050006404,2050006101,둔촌대로,338,106,000,3,60,183.022032595501,20250512,183.02203259550149,183.02203259550149,1.0,inside,True
2050017701,2050006101,2050006104,둔촌대로,338,106,000,3,60,12.080371223253,20250512,12.080371223253273,12.080371223253273,1.0,inside,True
2050017801,2050006403,2050006402,둔촌대로,338,106,000,3,60,23.990380836915,20250512,23.990380836914486,23.990380836914486,1.0,inside,True
2050017900,2050007003,2050006104,둔촌대로541번길,-,107,000,1,50,114.221390607171,20250512,114.22139060717052,114.22139060717052,1.0,inside,True
2050018000,2050006101,2050007002,둔촌대로541번길,-,107,000,1,50,112.711520786545,20250512,112.71152078654477,112.71152078654477,1.0,inside,True
2050018001,2050007002,2050007001,둔촌대로541번길,-,107,000,1,50,12.003139330955,20250512,12.00313933095464,12.00313933095464,1.0,inside,True
2050018100,2050007904,2059072000,원터로69번길,-,107,000,1,30,94.063276564118,20250512,94.06327656411804,94.06327656411804,1.0,inside,True
2050018101,2050007901,2050007904,원터로69번길,-,107,000,1,30,12.097873750718,20250512,12.097873750718056,12.097873750718056,1.0,inside,True
2050018102,2050006201,2050006204,원터로69번길,-,107,000,1,30,12.015521785928,20250512,12.015521785927826,12.015521785927826,1.0,inside,True
2050018103,2059026700,2059027200,원터로69번길,-,107,000,1,30,20.339107291939,20250512,20.339107291938596,20.339107291938596,1.0,inside,True
2050018104,2059027200,2059069400,원터로69번길,-,107,000,1,30,36.434209348337,20250512,36.43420934833682,36.43420934833682,1.0,inside,True
2050018105,2059069400,2050006201,원터로69번길,-,107,000,1,30,166.840565963873,20250512,166.84056596387293,166.84056596387293,1.0,inside,True
2050018106,2059072000,2059026700,원터로69번길,-,107,000,1,30,71.390520409224,20250512,71.39052040922442,71.39052040922442,1.0,inside,True
2050018200,2050006202,2050007903,원터로69번길,-,107,000,1,30,387.356697150112,20250512,387.35669715011153,387.35669715011153,1.0,inside,True
2050018201,2050007903,2050007902,원터로69번길,-,107,000,1,30,12.106817794088,20250512,12.106817794087604,12.106817794087604,1.0,inside,True
2050018300,2050006309,2050006601,둔촌대로,-,107,000,4,60,391.87399185191,20250512,391.8739918519104,391.8739918519104,1.0,inside,True
2050018301,2050006601,2050006604,둔촌대로,-,107,000,4,60,17.136418971397,20250512,17.13641897139655,17.13641897139655,1.0,inside,True
2050018400,2050006602,2059020100,둔촌대로,-,107,000,4,60,99.45294835966,20250512,99.45294835966034,99.45294835966034,1.0,inside,True
2050018401,2050006308,2050006307,둔촌대로,-,107,000,4,60,12.907291137962,20250512,12.907291137962003,12.907291137962003,1.0,inside,True
2050018402,2059018600,2050006308,둔촌대로,-,107,000,4,60,59.723051531431,20250512,59.72305153143091,59.72305153143091,1.0,inside,True
2050018403,2059020100,2059018600,둔촌대로,-,107,000,4,60,248.533063029126,20250512,248.53306302912605,248.53306302912605,1.0,inside,True
2050018501,2050006306,2050006303,둔촌대로497번길,-,107,000,1,50,83.880565070666,20250512,83.88056507066612,83.88056507066612,1.0,inside,True
2050018502,2050006302,2050008302,둔촌대로497번길,-,107,000,1,60,133.865260132299,20250512,133.86526013229945,133.86526013229945,1.0,inside,True
2050018503,2050008302,2050008301,둔촌대로497번길,-,107,000,1,60,12.002139253489,20250512,12.002139253489446,12.002139253489446,1.0,inside,True
2050018504,2050006303,2050006302,둔촌대로497번길,-,107,000,1,50,12.853663043819,20250512,12.853663043818631,12.853663043818631,1.0,inside,True
2050018505,2050006307,2050006306,둔촌대로497번길,-,107,000,1,50,12.000378230487,20250512,12.000378230486628,12.000378230486628,1.0,inside,True
2050018601,2050008303,2050006305,둔촌대로497번길,-,107,000,1,50,129.058239556756,20250512,129.05823955675646,129.05823955675646,1.0,inside,True
2050018602,2050006304,2050006309,둔촌대로497번길,-,107,000,1,60,81.553179365966,20250512,81.55317936596586,81.55317936596586,1.0,inside,True
2050018603,2050006305,2050006304,둔촌대로497번길,-,107,000,1,50,12.853602054805,20250512,12.853602054804899,12.853602054804899,1.0,inside,True
2050018604,2050006309,2050006308,둔촌대로497번길,-,107,000,1,60,11.999106966858,20250512,11.999106966857472,11.999106966857472,1.0,inside,True
2050018700,2050007403,2050006404,순환로,-,107,000,1,50,92.830450945006,20250512,92.83045094500602,92.83045094500602,1.0,inside,True
2050018701,2050006404,2050006403,순환로,-,107,000,1,50,12.025457062243,20250512,12.025457062243346,12.025457062243346,1.0,inside,True
2050018800,2050006401,2050007402,순환로,-,107,000,1,50,89.792839505059,20250512,89.79283950505855,89.79283950505855,1.0,inside,True
2050018801,2050007402,2050007401,순환로,-,107,000,1,50,11.99459379674,20250512,11.994593796739572,11.994593796739572,1.0,inside,True
2050018900,2340019702,2059007100,이배재로,-,107,000,1,40,375.14784704423,20250512,375.14784704422976,367.4433595294842,0.9794627969333989,boundary_crossing,True
